Part Number,Brand Label,Category (PCDB),Short Description,Title,Retail,MAP,Primary
345,Air Lift,Suspension,Compressor System,Air Lift 16060 Black electric 12V Standard Air Compressor,104.17,,https://1ddf4b1b856a39e33863-d785dc0e3b62b5e0ef07f55db00b0659.ssl.cf2.rackcdn.com/Air Lift Company/16060_v1_20120101.jpg
